Run,Iteration,Wavelengths,Cofficients,Weights
6,0,421.000,-0.12784938098510512,0.0009439911935353742
6,0,422.000,-0.12206537923996937,0.0009012843249629132
6,0,423.000,-0.11679338005690605,0.0008623578885359956
6,0,424.000,-0.1130457966736327,0.0008346871584660416
6,0,425.000,-0.11042421545078446,0.0008153304000019959
6,0,426.000,-0.10855805164428765,0.0008015513563691396
6,0,427.000,-0.10971727440624873,0.0008101106162592168
6,0,428.000,-0.11383501672782413,0.0008405144591160543
6,0,429.000,-0.11898358040033903,0.0008785294946896441
6,0,430.000,-0.12412092166947962,0.0009164616683058742
6,0,431.000,-0.1267043902563205,0.0009355370175642112
6,0,432.000,-0.12713992423749246,0.0009387528347980829
6,0,433.000,-0.12591719983213304,0.0009297247029300487
6,0,434.000,-0.12276006518056502,0.0009064136216802084
6,0,435.000,-0.11853281290546319,0.0008752011989856206
6,0,436.000,-0.11476507890188323,0.000847381684400895
6,0,437.000,-0.11001797648469927,0.0008123308860152992
6,0,438.000,-0.10289645588620362,0.0007597482870401515
6,0,439.000,-0.09478076320188866,0.0006998250995800156
6,0,440.000,-0.08536524709850267,0.0006303045104641218
6,0,441.000,-0.0752683248613749,0.0005557526776729208
6,0,526.000,-0.04966002634539534,0.0003666707431790334
6,0,527.000,-0.04937402793441691,0.00036455903971008817
6,0,528.000,-0.04914896480874994,0.00036289725920726415
6,0,529.000,-0.04894827947039543,0.0003614154750123106
6,0,530.000,-0.048592179826798323,0.00035878617070917975
6,0,531.000,-0.048190679641061204,0.00035582164607387613
6,0,532.000,-0.04772863619039447,0.0003524100930018209
6,0,533.000,-0.04706986776564435,0.0003475459975580132
6,0,534.000,-0.04640385287508947,0.00034262839696735817
6,0,535.000,-0.045590223460192834,0.000336620866883554
6,0,536.000,-0.04482772075490192,0.0003309908369741766
6,0,537.000,-0.044157987699676354,0.0003260457828700341
6,0,538.000,-0.04340530386799045,0.00032048825178812194
6,0,539.000,-0.042562096137331785,0.00031426232667272803
6,0,540.000,-0.04173013509263663,0.0003081194428080951
6,0,541.000,-0.04092098823331559,0.00030214501020943543
6,0,542.000,-0.04013960309164643,0.00029637555957297897
6,0,543.000,-0.03927310161746238,0.0002899776423166533
6,0,544.000,-0.03841119319816217,0.0002836136384303288
6,0,545.000,-0.03737240444803851,0.00027594361746890853
6,0,546.000,-0.03619627964163464,0.0002672595593124354
6,0,568.000,-0.013526897955243216,9.987746868394238e-05
6,0,569.000,-0.012312037154434807,9.090739868048981e-05
6,0,570.000,-0.01116899022479731,8.246757498278137e-05
6,0,571.000,-0.010064711760976654,7.431400288860817e-05
6,0,572.000,-0.008636884315178327,6.377146819398376e-05
6,0,573.000,-0.007171951185907082,5.295495924810638e-05
6,0,574.000,-0.005460786482765664,4.03203700306407e-05
6,0,575.000,-0.0038220979863931533,2.8220917553013184e-05
6,0,576.000,-0.0020006540896821195,1.4772068721947741e-05
6,0,577.000,-0.00010272136980314828,7.584555180080191e-07
6,0,578.000,0.0016935217085570393,1.2504320057091836e-05
6,0,579.000,0.003460511398822976,2.5551099742893937e-05
6,0,580.000,0.005320702591843757,3.928604386990742e-05
6,0,581.000,0.006893862696059914,5.0901659627751854e-05
6,0,582.000,0.008325247816648748,6.147046283964108e-05
6,0,583.000,0.00942010192136156,6.955444905131747e-05
6,0,584.000,0.010343818088238317,7.637481783323201e-05
6,0,585.000,0.011117854139936883,8.209000558504026e-05
6,0,586.000,0.01170777652197999,8.64457680394786e-05
6,0,587.000,0.011977765838674109,8.84392664463076e-05
6,0,588.000,0.01190585340258684,8.790829237471655e-05
6,0,652.000,-0.009653668279802085,7.127901419019499e-05
6,0,653.000,-0.009931732219846208,7.33321325441429e-05
6,0,654.000,-0.010224765620350136,7.549577969953789e-05
6,0,655.000,-0.010569186593513755,7.803885314291435e-05
6,0,656.000,-0.010708204021580915,7.906530494762529e-05
6,0,657.000,-0.011301810365588165,8.344826837577717e-05
6,0,658.000,-0.012009809114571878,8.867586180583493e-05
6,0,659.000,-0.01333319544630783,9.844724304505553e-05
6,0,660.000,-0.014809159435083607,0.00010934519966122405
6,0,661.000,-0.016466837466215033,0.00012158486363963185
6,0,662.000,-0.018061359090688237,0.00013335820473683893
6,0,663.000,-0.020010518776225776,0.00014775005836776091
6,0,664.000,-0.022269544624165027,0.0001644298458645176
6,0,665.000,-0.024348718894286536,0.0001797816777286758
6,0,666.000,-0.026062500938994225,0.0001924355924005942
6,0,667.000,-0.027464938357878162,0.00020279065679519739
6,0,668.000,-0.027649527804147256,0.0002041535950460904
6,0,669.000,-0.025890402020916622,0.00019116487945829884
6,0,670.000,-0.02155783688665645,0.00015917486667414236
6,0,671.000,-0.014075975956815685,0.00010393165177074826
6,0,672.000,-0.0029508902661725387,2.1788251166274057e-05
6,0,715.000,0.006492929185960614,4.794131910978674e-05
6,0,716.000,0.008337185409097603,6.155860548105948e-05
6,0,717.000,0.011939745394177255,8.815853794764157e-05
6,0,718.000,0.01686556796421342,0.00012452893795429984
6,0,719.000,0.023127266533940437,0.00017076293815711664
6,0,720.000,0.031124490240470936,0.0002298113957525166
6,0,721.000,0.0413934774881991,0.00030563369112610007
6,0,722.000,0.053605900340177294,0.00039580557569189763
6,0,723.000,0.06758030066115438,0.0004989872316083792
6,0,724.000,0.08346075456502024,0.0006162424620919771
6,0,725.000,0.10130803426903824,0.0007480199860763789
6,0,726.000,0.1208665110857242,0.0008924323385778614
6,0,727.000,0.14156852017161536,0.0010452880983397904
6,0,728.000,0.16300320786482755,0.0012035536782171832
6,0,729.000,0.18504655645535342,0.0013663133786173838
6,0,730.000,0.20711693653488777,0.0015292726692492738
6,0,731.000,0.22838762759313833,0.0016863273603606797
6,0,732.000,0.24803988763868887,0.0018314321725476713
6,0,733.000,0.26607359509368095,0.0019645862081255914
